"","paper","Sample","depth","Date","qPCRbac","qPCRarc","qPCR.MCG..copies.mL.water.","qPCRtotal","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.probe","Arc.probe","Counting.method","depth_log10"
"857","Tamburini 2009","Station 2",2500,"July 2005",NA,NA,NA,NA,20800,9505.6,5345.6,14851.2,0.714,0.359943977591036,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"858","Tamburini 2009","Station17",2500,"July 2005",NA,NA,NA,NA,33500,9380,5996.5,15376.5,0.459,0.389978213507625,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"859","Tamburini 2009","Station4(VECTOR)",2500,"July 2005",NA,NA,NA,NA,12500,5900,6550,12450,0.996,0.526104417670683,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"860","Tamburini 2009","Station7",500,"July 2005",NA,NA,NA,NA,72100,24225.6,6921.6,31147.2,0.432,0.222222222222222,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"861","Tamburini 2009","Station7",2500,"July 2005",NA,NA,NA,NA,34600,7992.6,7612,15604.6,0.451,0.48780487804878,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"862","Tamburini 2009","Station8",2500,"July 2005",NA,NA,NA,NA,25100,7153.5,8232.8,15386.3,0.613,0.535073409461664,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"863","Tamburini 2009","Station4(VECTOR)",2500,"July 2005",NA,NA,NA,NA,25100,17770.8,9211.7,26982.5,1.075,0.341395348837209,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"864","Tamburini 2009","Station17",500,"July 2005",NA,NA,NA,NA,96900,22771.5,9593.1,32364.6,0.334,0.296407185628743,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"865","Tamburini 2009","Station2",2500,"July 2005",NA,NA,NA,NA,19600,9447.2,9878.4,19325.6,0.986,0.511156186612576,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"866","Tamburini 2009","Station21",2500,"July 2005",NA,NA,NA,NA,31200,12729.6,11044.8,23774.4,0.762,0.464566929133858,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"867","Tamburini 2009","Station4(VECTOR)",500,"July 2005",NA,NA,NA,NA,80500,12638.5,11109,23747.5,0.295,0.467796610169492,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"868","Tamburini 2009","Station21",500,"July 2005",NA,NA,NA,NA,77400,16331.4,11455.2,27786.6,0.359,0.412256267409471,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"869","Tamburini 2009","Station20",15,"July 2005",NA,NA,NA,NA,227700,86981.4,12068.1,99049.5,0.435,0.12183908045977,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"870","Tamburini 2009","Station4(VECTOR)",500,"July 2005",NA,NA,NA,NA,50500,25957,13786.5,39743.5,0.787,0.346886912325286,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"871","Tamburini 2009","Station17",500,"July 2005",NA,NA,NA,NA,50300,22987.1,14285.2,37272.3,0.741,0.383265856950067,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"872","Tamburini 2009","Station7",15,"July 2005",NA,NA,NA,NA,254500,93910.5,19342,113252.5,0.445,0.170786516853933,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"873","Tamburini 2009","Station8",500,"July 2005",NA,NA,NA,NA,98000,19208,22050,41258,0.421,0.534441805225653,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"874","Tamburini 2009","Station2",500,"July 2005",NA,NA,NA,NA,52100,19850.1,24018.1,43868.2,0.842,0.54750593824228,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"875","Tamburini 2009","Station21",15,"July 2005",NA,NA,NA,NA,288700,140885.6,24539.5,165425.1,0.573,0.148342059336824,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"876","Tamburini 2009","Station7",500,"July 2005",NA,NA,NA,NA,91400,19194,25500.6,44694.6,0.489,0.570552147239264,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"877","Tamburini 2009","Station 2",500,"July 2005",NA,NA,NA,NA,102200,15738.8,25754.4,41493.2,0.406,0.620689655172414,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"878","Tamburini 2009","Station20",15,"July 2005",NA,NA,NA,NA,412500,73837.5,39187.5,113025,0.274,0.346715328467153,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"879","Tamburini 2009","Station17",15,"July 2005",NA,NA,NA,NA,534200,109511,45407,154918,0.29,0.293103448275862,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"880","Tamburini 2009","Station17",15,"July 2005",NA,NA,NA,NA,278500,127831.5,47066.5,174898,0.628,0.269108280254777,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"881","Tamburini 2009","Station7",15,"July 2005",NA,NA,NA,NA,337300,93432.1,51269.6,144701.7,0.429,0.354312354312354,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"882","Tamburini 2009","Station20",2500,"July 2005",NA,NA,NA,NA,269000,85004,63484,148488,0.552,0.427536231884058,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",3.39794000867204
"883","Tamburini 2009","Station21",15,"July 2005",NA,NA,NA,NA,492700,148795.4,65036.4,213831.8,0.434,0.304147465437788,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"884","Tamburini 2009","Station4(VECTOR)",15,"July 2005",NA,NA,NA,NA,351200,115193.6,75156.8,190350.4,0.542,0.394833948339483,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"885","Tamburini 2009","Station4(VECTOR)",15,"July 2005",NA,NA,NA,NA,218600,103179.2,81537.8,184717,0.845,0.441420118343195,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"886","Tamburini 2009","Station2",15,"July 2005",NA,NA,NA,NA,305200,134288,82098.8,216386.8,0.709,0.379407616361072,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"887","Tamburini 2009","Station8",15,"July 2005",NA,NA,NA,NA,439900,116573.5,86660.3,203233.8,0.462,0.426406926406926,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"888","Tamburini 2009","Station 2",15,"July 2005",NA,NA,NA,NA,369800,71001.6,96887.6,167889.2,0.454,0.577092511013216,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",1.17609125905568
"889","Tamburini 2009","Station20",500,"July 2005",NA,NA,NA,NA,327900,72465.9,103288.5,175754.4,0.536,0.587686567164179,"CARDFISH","DAPI","formaldehyde","lysozyme/achromopeptidase","proteinase K","EUB338","CREN537, Eury806","Microscope-eye",2.69897000433602
"890","Teira 2004","North Atlantic",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765309624664462,0.480958852913904,"CARDFISH","DAPI","formaldehyde","lysozyme","lysozyme/proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2
"891","Teira 2004","North Atlantic",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74515229095874,0.387443702221804,"CARDFISH","DAPI","formaldehyde","lysozyme","lysozyme/proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.77815125038364
"892","Teira 2004","North Atlantic",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775051280857731,0.398457541172316,"CARDFISH","DAPI","formaldehyde","lysozyme","lysozyme/proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.30102999566398
"893","Teira 2004","North Atlantic",3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747606324380517,0.416300065172323,"CARDFISH","DAPI","formaldehyde","lysozyme","lysozyme/proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.54406804435028
"894","Teira 2006","Averaged samples, NADW",2436.24077086721,NA,NA,NA,NA,NA,22000,7040,9900,16940,0.77,0.584415584415584,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.38672020690493
"895","Teira 2006","Averaged samples, DSOW",2759.6045551245,NA,NA,NA,NA,NA,25000,6750,10250,17000,0.68,0.602941176470588,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.4408468531407
"896","Teira 2006","Averaged samples, LSW",1942.81066199473,NA,NA,NA,NA,NA,37000,11100,14430,25530,0.69,0.565217391304348,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.28843047818208
"897","Teira 2006","Averaged samples, O2 minimum",989.488174195962,NA,NA,NA,NA,NA,85000,28050,35700,63750,0.75,0.56,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.99541060813097
"898","Teira 2006","Averaged samples, subsurface",104.617694906763,NA,NA,NA,NA,NA,250000,80000,85000,165000,0.66,0.515151515151515,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.01960514677246
"899","Teira 2006","35",67.450882242515,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.375,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.82898763452016
"900","Teira 2006","21",70.7045426104309,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.5,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.84944731715287
"901","Teira 2006","26",78.2129896133069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.8932788866775
"902","Teira 2006","23",84.4700287823739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.444444444444444,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.92670264216446
"903","Teira 2006","14",88.2242522838164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.538461538461538,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.94558798632485
"904","Teira 2006","29",90.6019271680556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.428571428571429,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.95713743553058
"905","Teira 2006","5",97.3595294706538,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.98837846632315
"906","Teira 2006","11",97.8600926041776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.533333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.99060562239331
"907","Teira 2006","18",97.9852333875564,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.571428571428571,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.99116063139139
"908","Teira 2006","25",98.8612188712236,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.333333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",1.99502596062388
"909","Teira 2006","16",101.113752972089,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.6,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.00481023010804
"910","Teira 2006","3",102.114879239144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.583333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.00908902808733
"911","Teira 2006","10",103.86685020648,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.461538461538462,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.01647696170953
"912","Teira 2006","31",104.617694906763,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.444444444444444,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.01960514677246
"913","Teira 2006","20",107.99649605806,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.588235294117647,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.03340966504866
"914","Teira 2006","7",125.641346514827,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.272727272727273,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.09913258214246
"915","Teira 2006","14",241.396571142531,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.538461538461538,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.38273109697735
"916","Teira 2006","11",250.907270679511,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.705882352941177,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.39951324628966
"917","Teira 2006","16",254.160931047424,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.615384615384615,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.40510879273827
"918","Teira 2006","10",495.307220623198,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.636363636363636,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.69487465920384
"919","Teira 2006","3",510.824677762483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.333333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.70827186971352
"920","Teira 2006","29",516.08059066449,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.375,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.71271752594494
"921","Teira 2006","21",530.221499186578,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.529411764705882,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.72445733333445
"922","Teira 2006","5",573.895632586659,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.454545454545455,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.75883291972739
"923","Teira 2006","20",635.464898010256,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.470588235294118,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.80309156587117
"924","Teira 2006","35",697.409585783999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.583333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.84348791238966
"925","Teira 2006","18",761.982230008755,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.625,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.88194484338799
"926","Teira 2006","25",796.395945438612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.5,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.90112904030801
"927","Teira 2006","26",809.911150043791,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.5,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.90843737793768
"928","Teira 2006","11",846.827681141281,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.583333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.92779504581694
"929","Teira 2006","29",873.482668001494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.428571428571429,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.94125429195663
"930","Teira 2006","23",901.639344262288,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.333333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.95503285448347
"931","Teira 2006","31",989.488174195962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.583333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",2.99541060813097
"932","Teira 2006","35",1003.75422350143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.615384615384615,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.00162738567354
"933","Teira 2006","3",1004.12964585158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.545454545454545,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.00178978934583
"934","Teira 2006","14",1007.25816543611,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.538461538461538,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.00314079672507
"935","Teira 2006","7",1010.6369665874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.375,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.00459517960507
"936","Teira 2006","5",1033.28744837942,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.6,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.01422115392938
"937","Teira 2006","18",1102.3651608059,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.538461538461538,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.04232547931968
"938","Teira 2006","21",1108.99762232511,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.571428571428571,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.04493061502906
"939","Teira 2006","20",1112.25128269302,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.5,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.04620291526628
"940","Teira 2006","16",1156.30083844324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.642857142857143,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.06307084055357
"941","Teira 2006","35",1224.87798773619,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.583333333333333,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","CREN537, Eury806","Microscope-eye",3.08809283001322
