"","paper","core","depth","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRtotal","qPCRuniversal","Fraction.Arc.CARDFISH","percentqPCR","Fish.or.cardFish","sulfate","CARDFISH.Arc.nd","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.formamide","Arc.formamide","Sonication","Average.cells.per.field","Filter","SYBR.vs.Taqman","Arc.forward","Arc.reverse","TaqMan.Arc","Bac.forward","Bac.reverse","Taqman.Bac","Universal.forward","Universal.reverse","Taqman.Universal","Arc.standard","Bac.standard","DNA.extraction.procedure","Mud.volcano.or.seep.","Water.depth","Environment.Type","Non.intertidal.marine.sediments.measured.with.FISH.or.CARDFISH.protK","DNA.extraction.efficiency.from.spiking.as.a.fraction.of.total.cells","Template.DNA.dilution.factor","Uses.516.for.Arc","depth_log10","paperNumber"
"1225","Schippers 2005","Peru Margin 1230 [42]",189.1,7872433.5780361,NA,NA,NA,NA,842141.168321922,1203.77290868441,843344.941230606,NA,NA,0.00142737905906907,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.27669152884504,42
"1226","Schippers 2005","Peru Margin 1230 [42]",207.3,NA,NA,NA,NA,NA,10297217.7937666,813.380766097053,10298031.1745327,NA,NA,7.89841040789005e-05,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.31659930209386,42
"1227","Schippers 2005","Peru Margin 1230 [42]",233.1,1935923.6076569,NA,NA,NA,NA,559291.087165133,NA,559291.087165133,NA,NA,0,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.36754227352058,42
"1228","Schippers 2005","Peru Margin 1230 [42]",250,NA,NA,NA,NA,NA,6980875.59341097,247.041869468465,6981122.63528044,NA,NA,3.53871264515525e-05,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.39794000867204,42
"1229","Schippers 2005","Peru Margin 1230 [42]",269.6,NA,NA,NA,NA,NA,2954893.94763267,119.514307250204,2955013.46193992,NA,NA,4.04445897758263e-05,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.43071988786328,42
"1230","Schippers 2005","Peru Margin 1230 [42]",NA,NA,NA,NA,NA,NA,9205828.89309734,14981.8656594859,9220810.75875683,NA,NA,0.00162478832409156,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,NA,42
"1231","Schippers 2005","Peru Margin 1230 [42]",NA,NA,NA,NA,NA,NA,96829.3236853654,12962.5138021092,109791.837487475,NA,NA,0.118064458148704,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,NA,42
"1232","Schippers 2006","Peru Margin 2MC SO147 [43]",0.015,NA,NA,NA,NA,NA,1995262314.96889,39810717.0553498,2035073032.02424,NA,NA,0.0195623038725795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.82390874094432,43
"1233","Schippers 2006","Peru Margin 2MC SO147 [43]",0.025,NA,NA,NA,NA,NA,2511886431.50959,39810717.0553498,2551697148.56494,NA,NA,0.0156016622418296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.60205999132796,43
"1234","Schippers 2006","Peru Margin 2MC SO147 [43]",0.035,NA,NA,NA,NA,NA,1e+09,1e+07,1.01e+09,NA,NA,0.0099009900990099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.45593195564972,43
"1235","Schippers 2006","Peru Margin 2MC SO147 [43]",0.045,NA,NA,NA,NA,NA,1584893192.46111,31622776.6016839,1616515969.0628,NA,NA,0.0195623038725796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.34678748622466,43
"1236","Schippers 2006","Peru Margin 2MC SO147 [43]",0.055,NA,NA,NA,NA,NA,3162277660.16838,63095734.4480193,3225373394.6164,NA,NA,0.0195623038725795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.25963731050576,43
"1237","Schippers 2006","Peru Margin 2MC SO147 [43]",0.07,NA,NA,NA,NA,NA,2511886431.50959,79432823.4724284,2591319254.98202,NA,NA,0.0306534300317155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.15490195998574,43
"1238","Schippers 2006","Peru Margin 2MC SO147 [43]",0.09,NA,NA,NA,NA,NA,1258925411.79417,39810717.0553498,1298736128.84952,NA,NA,0.0306534300317155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-1.04575749056068,43
"1239","Schippers 2006","Peru Margin 2MC SO147 [43]",0.11,NA,NA,NA,NA,NA,1584893192.46111,63095734.4480193,1647988926.90913,NA,NA,0.0382865038822547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.958607314841775,43
"1240","Schippers 2006","Peru Margin 2MC SO147 [43]",0.13,NA,NA,NA,NA,NA,2511886431.50959,125892541.179417,2637778972.689,NA,NA,0.0477267210342038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.886056647693163,43
"1241","Schippers 2006","Peru Margin 2MC SO147 [43]",0.15,NA,NA,NA,NA,NA,NA,199526231.496888,199526231.496888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.823908740944319,43
"1242","Schippers 2006","Peru Margin 2MC SO147 [43]",0.17,NA,NA,NA,NA,NA,1258925411.79417,79432823.4724284,1338358235.2666,NA,NA,0.0593509431027676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.769551078621726,43
"1243","Schippers 2006","Peru Margin 2MC SO147 [43]",0.19,NA,NA,NA,NA,NA,501187233.627272,63095734.4480193,564282968.075291,NA,NA,0.111815769778117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.721246399047171,43
"1244","Schippers 2006","Peru Margin 2MC SO147 [43]",0.21,NA,NA,NA,NA,NA,125892541.179417,19952623.1496888,145845164.329106,NA,NA,0.13680688860321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.677780705266081,43
"1245","Schippers 2006","Peru Margin 2MC SO147 [43]",0.23,NA,NA,NA,NA,NA,199526231.496888,31622776.6016839,231149008.098572,NA,NA,0.13680688860321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.638272163982407,43
"1246","Schippers 2006","Peru Margin 2MC SO147 [43]",0.25,NA,NA,NA,NA,NA,501187233.627272,50118723.3627273,551305956.989999,NA,NA,0.0909090909090911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.602059991327962,43
"1247","Schippers 2006","Peru Margin 2MC SO147 [43]",0.27,NA,NA,NA,NA,NA,158489319.246111,50118723.3627273,208608042.608839,NA,NA,0.240253073352042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.568636235841013,43
"1248","Schippers 2006","Peru Margin 2MC SO147 [43]",0.29,NA,NA,NA,NA,NA,39810717.0553498,12589254.1179417,52399971.1732915,NA,NA,0.240253073352042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.537602002101044,43
"1249","Schippers 2006","Peru Margin 2MC SO147 [43]",0.31,NA,NA,NA,NA,NA,251188643.150958,31622776.6016839,282811419.752642,NA,NA,0.111815769778117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.508638306165727,43
"1250","Schippers 2006","Peru Margin 2MC SO147 [43]",0.33,NA,NA,NA,NA,NA,501187233.627272,50118723.3627273,551305956.989999,NA,NA,0.0909090909090911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,TRUE,-0.481486060122112,43
"1251","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.01,1.17e+09,NA,NA,NA,NA,4.49e+09,1.3e+09,5.79e+09,NA,NA,0.224525043177893,NA,"27.7249344851014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,"FastDNA Spin kit",FALSE,NA,"",NA,NA,NA,FALSE,-2,44
"1252","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.09,1.29e+09,NA,NA,NA,NA,2.3e+09,6.14e+08,2.914e+09,NA,NA,0.210706932052162,NA,"27.5211103562069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-1.04575749056068,44
"1253","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.25,1.35e+09,NA,NA,NA,NA,88600000,80900000,169500000,NA,NA,0.477286135693215,NA,"27.4177424051247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.602059991327962,44
"1254","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.25,1.35e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.5817722993302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.602059991327962,44
"1255","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.29,1.65e+09,NA,NA,NA,NA,3.37e+09,6.16e+08,3.986e+09,NA,NA,0.154540893125941,NA,"26.7007182374065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.537602002101044,44
"1256","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.37,9.74e+08,NA,NA,NA,NA,1.78e+09,4.21e+08,2.201e+09,NA,NA,0.19127669241254,NA,"26.3272833155391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.431798275933005,44
"1257","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.39,4.69e+08,NA,NA,NA,NA,1.19e+09,2.59e+08,1.449e+09,NA,NA,0.178743961352657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.408935392973501,44
"1258","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.49,3.79e+08,NA,NA,NA,NA,4.16e+08,7.8e+07,4.94e+08,NA,NA,0.157894736842105,NA,"28.0207862913342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.309803919971486,44
"1259","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",0.75,3e+08,NA,NA,NA,NA,2.34e+08,43900000,277900000,NA,NA,0.157970492983087,NA,"26.2603492398012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.1249387366083,44
"1260","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",1.07,2.41e+08,NA,NA,NA,NA,5.38e+08,37200000,575200000,NA,NA,0.064673157162726,NA,"25.2149505745396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.0293837776852097,44
"1261","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",1.57,1.59e+08,NA,NA,NA,NA,1.03e+08,24700000,127700000,NA,NA,0.193422083007048,NA,"23.1246550253399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.195899652409234,44
"1262","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",2.07,1.73e+08,NA,NA,NA,NA,2.45e+08,53900000,298900000,NA,NA,0.180327868852459,NA,"21.1443123086958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.315970345456918,44
"1263","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",2.57,2.63e+08,NA,NA,NA,NA,2.69e+09,5.62e+08,3.252e+09,NA,NA,0.172816728167282,NA,"19.6586005318882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.409933123331295,44
"1264","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",3.07,1.28e+08,NA,NA,NA,NA,1.62e+09,94800000,1714800000,NA,NA,0.0552834149755073,NA,"17.9529830899693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.487138375477186,44
"1265","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",3.57,1.56e+08,NA,NA,NA,NA,1.18e+08,3.6e+07,1.54e+08,NA,NA,0.233766233766234,NA,"15.9727030959907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.552668216112193,44
"1266","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",4.07,1.25e+08,NA,NA,NA,NA,1.27e+08,32300000,159300000,NA,NA,0.202762084118016,NA,"13.3878393296201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.60959440922522,44
"1267","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",4.57,2.13e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.5835089567966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.65991620006985,44
"1268","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",5.07,6.6e+07,NA,NA,NA,NA,1.71e+08,79300000,250300000,NA,NA,0.316819816220535,NA,"7.88894324853229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.705007959333336,44
"1269","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",5.57,87300000,NA,NA,NA,NA,60600000,31600000,92200000,NA,NA,0.342733188720174,NA,"4.42495860304079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.745855195173729,44
"1270","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",6.07,45900000,NA,NA,NA,NA,67100000,38900000,1.06e+08,NA,NA,0.366981132075472,NA,"0.631617241206283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.783188691075258,44
"1271","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",6.57,83600000,NA,NA,NA,NA,99200000,55500000,154700000,NA,NA,0.358758888170653,NA,"0.134728285413217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.817565369559781,44
"1272","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",7.07,35200000,NA,NA,NA,NA,36900000,17200000,54100000,NA,NA,0.317929759704251,NA,"0.132470269456568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.849419413796899,44
"1273","Schippers 2010","Sumatra Basin 139MUC/140KL [44]",7.57,45900000,NA,NA,NA,NA,9.3e+07,56700000,149700000,NA,NA,0.37875751503006,NA,"0.130149530834463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,0.879095879500073,44
"1274","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.01,2.67e+08,NA,NA,NA,NA,1.57e+09,1.35e+08,1.705e+09,NA,NA,0.0791788856304985,NA,"27.572309036203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-2,44
"1275","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.03,3.39e+08,NA,NA,NA,NA,2.11e+09,3.83e+08,2.493e+09,NA,NA,0.153630164460489,NA,"27.351014267689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-1.52287874528034,44
"1276","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.05,1.46e+08,NA,NA,NA,NA,7.44e+08,3.97e+08,1.141e+09,NA,NA,0.347940403155127,NA,"27.2051829564204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-1.30102999566398,44
"1277","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.07,1.66e+08,NA,NA,NA,NA,8.07e+08,1.51e+08,9.58e+08,NA,NA,0.157620041753653,NA,"27.2110065029603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-1.15490195998574,44
"1278","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.09,2.7e+08,NA,NA,NA,NA,5.65e+08,8.52e+08,1.417e+09,NA,NA,0.601270289343684,NA,"27.5211103562069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-1.04575749056068,44
"1279","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.11,4.47e+08,NA,NA,NA,NA,1.92e+09,2.77e+08,2.197e+09,NA,NA,0.126081019572144,NA,"27.3750363971658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.958607314841775,44
"1280","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.13,3.76e+08,NA,NA,NA,NA,4.51e+09,5e+08,5.01e+09,NA,NA,0.0998003992015968,NA,"27.685382898185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.886056647693163,44
"1281","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.17,3.52e+08,NA,NA,NA,NA,1.11e+09,1.53e+08,1.263e+09,NA,NA,0.121140142517815,NA,"27.3175288750849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.769551078621726,44
"1282","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.21,2.49e+08,NA,NA,NA,NA,7.43e+08,55400000,798400000,NA,NA,0.0693887775551102,NA,"27.2537125109191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.677780705266081,44
"1283","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.27,2.11e+08,NA,NA,NA,NA,2.73e+08,9.5e+07,3.68e+08,NA,NA,0.258152173913043,NA,"27.0440648354848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.568636235841013,44
"1284","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.35,1.18e+08,NA,NA,NA,NA,31600000,1.5e+08,181600000,NA,NA,0.825991189427313,NA,"27.4483160244588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.455931955649724,44
"1285","Schippers 2010","Sumatra Basin 3MUC/6KL [44]",0.43,67900000,NA,NA,NA,NA,2.44e+08,38100000,282100000,NA,NA,0.1350584898972,NA,"26.940939532175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A806r",NA,"B331f","B797r",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",NA,NA,NA,FALSE,-0.366531544420413,44
